subject,predicate,object,weight
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168705,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168706,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168707,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168708,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168709,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168710,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168711,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168712,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168713,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168714,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168716,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168717,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168719,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168720,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168723,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168724,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168725,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168726,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168727,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168728,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168729,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168730,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168731,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168732,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168733,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168734,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168735,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168736,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168737,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168738,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168739,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168740,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168741,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168742,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168743,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168744,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168745,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168746,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168747,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168748,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168749,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168750,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168751,
file:_local/pbp_transcripts/PbP14 - Recon.md,contains,chunk_168752,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168754,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168755,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168756,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168757,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168758,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168759,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168761,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168764,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168766,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168767,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168768,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168771,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168772,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168773,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168775,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168776,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168777,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168778,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168779,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168781,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168782,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168783,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168784,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168785,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168787,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168789,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168790,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168791,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168792,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168797,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168798,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168800,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168801,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168803,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168808,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168809,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168810,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168811,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168812,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168813,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168814,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168815,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168816,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168817,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168818,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168819,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168821,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168822,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168823,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168824,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168825,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168826,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168827,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168828,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168829,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168830,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168831,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168832,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168833,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168834,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168835,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168836,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168837,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168838,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168839,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168840,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168841,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168842,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168843,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168844,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168845,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168846,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168847,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168848,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168849,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168850,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168852,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168854,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168856,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168858,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168859,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168860,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168861,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168862,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168863,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168864,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168865,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168866,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168867,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168868,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168869,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168871,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168873,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168875,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168876,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168878,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168879,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168880,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168881,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168882,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168883,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168885,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168886,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168887,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168888,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168890,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168891,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168892,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168894,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168895,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168896,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168897,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168898,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168899,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168900,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168901,
file:_local/pbp_transcripts/PbP15 - Debrief and Safety.md,contains,chunk_168902,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_168982,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_168987,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_168989,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_168990,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_168992,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_168993,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_168994,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_168995,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_168996,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_168998,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_168999,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169000,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169001,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169002,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169003,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169004,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169005,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169007,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169008,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169010,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169011,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169012,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169013,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169014,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169015,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169016,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169017,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169018,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169019,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169020,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169021,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169022,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169023,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169024,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169025,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169026,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169027,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169028,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169032,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169033,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169034,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169035,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169037,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169038,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169040,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169041,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169042,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169043,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169044,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169047,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169048,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169051,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169052,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169054,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169055,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169056,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169057,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169058,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169059,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169060,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169061,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169063,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169066,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169067,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169069,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169071,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169074,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169075,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169077,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169079,
file:_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,contains,chunk_169081,
